"Symbol","Uniprot","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"SSH2","Q76I76","0.565791132825286","0.391083924349125","0.632641084602338","1355.5063713334","1348.32239856473",0.784716349289454,1,0.646483982412537,0.828605000851939
"NCOA5","Q9HCD5","3.34939049392941e-05","8.43180161942272e-05","0.000100550620370461","4604.01782947474","4785.25651460365",0.00279467413627919,0.261721373195644,0.00645942135825188,0.00844841449005142
"CXADR","P78310","0.0944954969510868","0.0905711997005465","0.111962820911242","9454.08987317576","9216.46352959395",0.310770789057202,1,0.299628854555491,0.355352348741042
"SFXN5","Q8TD22","0.418872915451703","0.503259540178184","0.477269906707816","13074.8987348106","12936.8664460166",0.675093063653843,1,0.735453534122373,0.732977014743489
"ARMC6","Q6NXE6","0.203097502437476","0.129474370505625","0.197489216528455","7266.95269641104","7178.46745657892",0.467344949309289,1,0.362621050584571,0.47407721076584
"COG5","Q9UP83","0.0225236973361616","0.0229132056147106","0.021135971587172","4312.13344178775","4240.27755098848",0.141707735216257,1,0.144390152155926,0.145256360582376
"CHUK","O15111","0.598316967583985","0.879391878644165","0.664597550283476","5288.82432848123","5310.33130506099",0.805201192289519,1,0.951213751346277,0.843644664138191
"PIGS","Q96S52","0.19271925244706","0.118128131728218","0.185547255190232","5561.4778778833","5510.35226826566",0.457192343835879,1,0.345454049896817,0.45998294798746
"GLB1","P16278","0.0553839772885133","0.120856578470569","0.0921225740914291","4823.02317994317","4933.59256121534",0.230700873916065,1,0.349767890432973,0.322511556429403
"SEC23B","Q15437","0.898376263880249","0.572665141079758","0.903201277335904","1891.48501764864","1893.64861432728",0.959791102811084,1,0.786403565697796,0.961530465982614
"DENND5A","Q6IQ26","0.864147492333707","0.480296419840215","0.846573539402512","1114.73719928671","1112.94592478058",0.944662633617178,1,0.717323437429557,0.939751481503167
"AASDHPPT","Q9NRN7","0.169005082158397","0.0963077845148057","0.190763941402069","13736.3512813479","13877.6520535907",0.426965959258233,1,0.310353904823801,0.464973235976476
"FRRS1L","Q9P0K9","0.889647930489858","0.57016949000677","0.845892121712962","7093.82223347649","7083.673033706",0.95588367766691,1,0.784522696762265,0.93969306782273
"SRPRB","Q9Y5M8","0.101763401265787","0.129474370505625","0.134802104379952","8531.14261491727","8394.6195558211",0.324075913736188,1,0.362621050584571,0.391541005030515
"MLST8","Q9BVC4","0.654827913591997","0.461320612034649","0.685244149515631","3924.57841145324","3936.91898871526",0.836000863383909,1,0.703049765143895,0.857185120036906
"WDR59","Q6PJI9","0.640940762998974","0.668514988064881","0.701705542321619","1186.42060110155","1191.73986610129",0.826317624496615,1,0.847877960840607,0.867651623279786
"STX4","Q12846","0.80388771852639","0.80192176889925","0.740494533597303","7057.2795475179","7073.41052694472",0.922134267845744,1,0.91317643575907,0.890229302497618
"CMBL","Q96DG6","0.026485812579924","0.0342581493649975","0.0383655307797729","24259.4880846638","24774.6188633919",0.156432456159884,1,0.177751114965532,0.203660501027952
"EFEMP1","Q12805","0.770490945966582","0.783999119563392","0.751203903063853","4452.27129568645","4488.55171594472",0.904310801847483,1,0.906669169710658,0.895218862164504
"PRPF40A","O75400","0.255530981918536","0.321585049316453","0.286248775400249","6034.53173010237","6084.70027026735",0.522291156869328,1,0.584251470671649,0.56943684597188
"MRE11","P49959","0.493885342473482","0.287297177054079","0.518286582051885","2344.84735301558","2360.83550814967",0.735229580127222,1,0.553486228180615,0.760971693377195
"UBAC1","Q9BSL1","0.181697460706405","0.188648488065754","0.176417225648941","4547.21209848731","4589.54596226363",0.443857588921991,1,0.441997582999039,0.450018475719374
"PPP6C","O00743","0.481108280258865","0.724516732631345","0.562752074285776","14995.2104293326","15053.8065041435",0.725049199988963,1,0.879368398381691,0.790604945787316
"CSMD3","Q7Z407","0.904929985942105","0.808532617512848","0.885119053013193","1132.8622345945","1131.44261371998",0.962854974196095,1,0.915203097472084,0.955688860058738
"CNDP1","Q96KN2","0.240623102800267","0.45983326023439","0.193745037052939","6286.00321214875","6051.95894321218",0.506663682371675,1,0.701921683038,0.468997434799153
"LZIC","Q8WZA0","0.437748062614027","0.382932431373443","0.402586870460527","13729.4166907426","13845.2130892809",0.69067605905587,1,0.63965917328703,0.67147257733371
"CTNNA3","Q9UI47","0.831010271880247","0.94244358204241","0.803550628246142","3383.23810132769","3405.0141922904",0.932321217456774,1,0.976767448976261,0.925461697445638
"NDUFS4","O43181","0.00179191715325917","0.00239717924180924","0.00461084517756952","30840.5507409312","29275.3534558632",0.0342348181798708,1,0.038701567346069,0.0617552362030148
"TRA2B","P62995","0.313689379477157","0.297132772209618","0.336865877718078","11822.8522088884","11924.709384617",0.58222537083955,1,0.562314236387977,0.61573566514364
"SNX32","Q86XE0","0.0820807899087631","0.0385183859315978","0.060566437364433","5880.5740930189","5693.29146395612",0.288170192067765,1,0.187178275913871,0.258266200451187
"UBE2M","P61081","0.612594970448493","0.212860675925628","0.607010872360531","23329.9407450507","23421.001642222",0.812876876702138,1,0.470787806873155,0.815680646023248
"AKAP8L","Q9ULX6","0.00246369518765951","0.00253698431637809","0.00527536101401933","2847.9114970937","2974.19676961044",0.0398577933672286,1,0.0397274457879326,0.0677988009268866
"RABGAP1L","B7ZAP0","0.898203802136039","0.794362087614604","0.921555172613209","7830.04302415882","7822.98136727351",0.959738070544374,1,0.909738436555843,0.970227986903748
"ODR4","Q5SWX8","0.617237824215677","0.677364828193558","0.66651687784374","4711.80908246688","4689.82231008394",0.814991393432503,1,0.852984506513454,0.844662543426438
"PBLD","P30039","0.053894593914779","0.0896423867685465","0.0795348833796087","1901.82857450883","1974.24312899647",0.22791835973697,1,0.298324365506568,0.29821764814216
"PTEN","P60484","0.562556976440619","0.682745543297448","0.530609970921523","7849.65547414457","7823.00279614413",0.782313616997152,1,0.855836910306311,0.769429941364378
"PPP2R5A","Q15172","6.24020115689205e-06","7.1222096290106e-05","3.88829313641432e-05","11671.4990899092","11270.6950809782",0.00116097456761796,0.0487609318399545,0.00601011138304382,0.00514708792394262
"CPPED1","Q9BRF8","0.953164964544048","0.758728091251168","0.963033762277071","7175.10471181648","7167.01920127401",0.980520146517534,1,0.895263417441483,0.984824807129989
"DCAF6","Q58WW2","0.178281702353774","0.132596608740619","0.19798020327335","4233.62912593191","4281.63131605755",0.438817375113907,1,0.366764566619185,0.474836497353578
"ARID1B","Q8NFD5","0.931867056787035","0.720654313231414","0.954007927201048","3179.43019863392","3177.23371011552",0.973607324740459,1,0.877097234990359,0.982680983805561
"EPB41L5","Q9HCM4","0.31175944812522","0.291499022480736","0.322908729712777","2747.6375580297","2715.15003375382",0.580182590922866,1,0.557730989633808,0.602697702120041
"LAMB1","P07942","0.257907206772201","0.468797549116113","0.242283961952627","2470.0257888056","2416.97985770405",0.525361552064124,1,0.707534547712258,0.522166417092146
"UBR5","O95071","0.341003511655644","0.0972624105114452","0.399796816385326","759.622071956534","750.234196025232",0.606513654061817,1,0.311699961649941,0.66924788757584
"PLEKHO2","Q8TD55","0.937146426652266","0.965837141337208","0.848680037449934","5490.76427624611","5497.03059849044",0.974243117765738,1,0.986284817356109,0.941318071346172
"GSTT1","P30711","0.380242915181836","0.34773310957398","0.38567588025808","6847.85261964702","6572.7433305047",0.6432600431329,1,0.609918410372857,0.655858830976417
"F3","P13726","0.315711863559393","0.228538712508571","0.34364520670217","6681.12660092984","6540.38369739693",0.583760648805749,1,0.489126677497117,0.621296539835899
"NUP88","Q99567","0.206204833017158","0.216023304403362","0.179712368642505","4039.26566970959","4073.67010089396",0.469899260774591,1,0.474292245183442,0.453473999606887
"SLC8A3","P57103","0.00381612814639137","0.00283459839296994","0.00389648967917659","2383.71644024595","2305.54142140269",0.0518424439989317,1,0.0421778479054016,0.0568380471156556
"PRNP","P04156","0.0358069217904451","0.00463060122169354","0.0638938335992058","19078.3797293737","19595.669187011",0.186903999245516,1,0.055752724108341,0.265317792886007
"CD44","P16070","0.154729892982395","0.103623390558111","0.159013809282452","13342.6105609697","14393.190701691",0.408466630751317,1,0.323109805994046,0.42654785641369
"IST1","P53990","0.251791643451139","0.20357368232453","0.279190240979952","25514.211670427","25732.4529703351",0.517899421407528,1,0.45945142738895,0.561109193162897
"RBBP7","Q16576","0.832399555127589","0.172815062799752","0.797935617471358","10296.5091747635","10315.3157409861",0.932321217456774,1,0.421465949037847,0.92385027790911
"NYAP1","Q6ZVC0","0.123914957102727","0.29539661568164","0.18884361500214","1985.9701896367","2017.77636109653",0.359952221115505,1,0.561139893556334,0.462868258352171
"ABCC4","O15439","0.402769078155619","0.292747891685522","0.394528931981649","1509.84267255778","1488.94893920623",0.662918319079673,1,0.558615879274889,0.664550350184222
"ARHGEF10L","Q9HCE6","0.287397187869794","0.127608210781924","0.336501781031557","1867.96546223547","1849.75201824209",0.556009315675803,1,0.360683544235398,0.61550208730819
"CACNG2","Q9Y698","0.619927792527204","0.860125521950692","0.635114630238869","4132.41528578494","4109.11450530874",0.816513167588493,1,0.941319443770687,0.829479640936326
"GNG4","P50150","0.119236015229559","0.0648080518794668","0.10222484543689","2993.42614714734","2908.07597179749",0.352730995474694,1,0.249437257112542,0.33748147496805
"NDUFA7","O95182","0.556282246860554","0.462065294705594","0.551215597861964","31125.5056878276","30907.677497138",0.778741831051807,1,0.703405067763396,0.784696425886935
"EXD2","Q9NVH0","0.69667825488701","0.688142429714512","0.715372245108945","3161.55081251459","3172.85062560363",0.860414712136415,1,0.859655466952709,0.875613835100454
"SIN3A","Q96ST3","0.995030486280468","0.388194700919425","0.930378024144821","2101.11897177506","2100.9643463521",0.998237688887274,1,0.644505462188117,0.974266132493652
"DDR1","Q08345","0.555787581692976","0.40603025803843","0.510135638196614","3128.13824913324","3150.02956748337",0.778741831051807,1,0.660983424231728,0.756251162373049
"ZADH2","Q8N4Q0","0.278070953085381","0.155395715632014","0.319056920722531","11496.3677579054","11362.6959874699",0.547209379910135,1,0.397988240559999,0.599161446413328
"TERF2","Q15554","0.80860459516106","0.468852557979789","0.78911876024702","1117.49298518184","1120.44226251329",0.924559014718836,1,0.707534547712258,0.918952905003013
"KANK2","Q63ZY3","0.439584750850216","0.923639503660225","0.437209782871202","2259.39269153927","2223.84422945189",0.691576144484807,1,0.969466299106258,0.702846183158949
"MYL6B","P14649","0.499179086093671","0.897761485316636","0.547554360397347","26054.9680847332","25888.1746959039",0.73859737754396,1,0.958872094896691,0.782065069450098
"KANK1","Q14678","0.737069455899006","0.94671266345599","0.75080403447174","2054.99608178943","2063.78786013277",0.885117677638671,1,0.977718953013036,0.895218197443561
"DNAJC10","Q8IXB1","0.484683616557792","0.474071050436134","0.491625148738245","3517.6796169717","3499.63830813672",0.728750775405539,1,0.712744535800244,0.740898536594146
"HLCS","P50747","0.839766788987876","0.609554784343267","0.790313223744211","4550.81879876097","4558.56484330342",0.935107625330623,1,0.810106756201404,0.919802156766778
"TRAF2","Q12933","0.167641889096435","0.0922152386137167","0.15861015009892","4082.29486439241","4028.0133795592",0.425411362842384,1,0.30339784190635,0.426115095821149
"KRT16","P08779","0.352612129552303","0.743582555060079","0.220168125182466","845.078508489107","760.159458724188",0.616367303988276,1,0.888506835622283,0.500377297276729
"UBXN7","O94888","0.790671276918192","0.979498274304939","0.866163858478886","4709.81380596303","4699.69756975849",0.915464636302801,1,0.991681720059445,0.950114759885443
"GGH","Q92820","0.765165605615776","0.980474347174694","0.820632186675754","14993.2702826864","14923.5545765198",0.901485816152452,1,0.991770427032111,0.930356067979439
"STMN2","Q93045","0.679412222858229","0.763389404184312","0.641951604661015","5049.63962290826","5025.1029372661",0.849156607391907,1,0.897288530804583,0.832387765657312
"GLRX3","O76003","0.150546386619666","0.137065302714563","0.139753399015543","9962.40886563878","10117.4596770341",0.40300427031383,1,0.37188047220523,0.397536607174173
"CHN2","P52757","0.41997273544787","0.285385346393824","0.439252239921395","2888.87043768001","2861.94703037827",0.675999226295345,1,0.551161912190148,0.70377629746684
"PRPF31","Q8WWY3","0.382867300843959","0.511095529219195","0.436748212845913","5617.63466137881","5568.50320526455",0.64462940935029,1,0.74204765241895,0.702645776235941
"MAP3K4","Q9Y6R4","0.48556932906084","0.711709823817952","0.53895539627913","1519.05016153986","1528.54547400314",0.729292458760777,1,0.872908580020951,0.775498959711936
"IGLON5","A6NGN9","0.40814503028195","0.471053637153624","0.441363922884572","7545.61911334421","7609.26321773548",0.666706339767903,1,0.709622733895974,0.705390429771127
"GBA","P04062","0.583042953049523","0.578508407546658","0.530657137760889","9246.15487322191","9187.86723494473",0.795929006835949,1,0.789049519387255,0.769429941364378
"UBE2Q1","Q7Z7E8","0.168547113504843","0.184268500880691","0.182305963111413","8957.82154243417","8875.77037923702",0.426521416500947,1,0.435533595245529,0.457169061538056
"SNRK","Q9NRH2","0.608432624703074","0.619327534376788","0.631244869106057","3549.15211613223","3565.41138585966",0.811269443848896,1,0.815168086835167,0.828157319903446
"DHRS11","Q6UWP2","0.941794478048365","0.978522232129105","0.901678024974356","10764.9831084332","10753.5004905868",0.975626429877149,1,0.991592883135369,0.960969196788223
"DDX21","Q9NR30","0.169182556827817","0.263365524883674","0.166629254525506","1836.21551407884","1813.70611650953",0.427276179396432,1,0.529577511950857,0.437955262314936
"NFAT5","O94916","0.00119516270404177","0.00279410713941644","0.00384702019297919","2891.81793400112","2963.97337951238",0.0273215897971955,1,0.0420677325383431,0.0564252009313163
"POLDIP2","Q9Y2S7","0.0112145179981527","0.0262657965926081","0.00900339741201935","6328.93721201951","6218.84473969744",0.0945247269009176,1,0.155603437888279,0.0925311720440005
"MYO5B","Q9ULV0","0.0248072383284829","0.00830878152077336","0.0290227615685067","1342.69581740543","1297.92778074431",0.149801978592554,1,0.0796623543599056,0.174987545444685
"NCBP1","Q09161","0.835528167884396","0.971690918997763","0.818655396327361","4969.2394499082","4977.07764735398",0.933478269762103,1,0.988565514379231,0.929387369882609
"MSH2","P43246","0.0542152290407543","0.0833535279411524","0.0699799569889224","2322.6920212641","2367.14803321614",0.228253124851538,1,0.287941851163645,0.278176362331372
"GCSH","P23434","0.00263368647640314","0.00901725524115478","0.00436153765833797","7419.57612793134","7166.0073375163",0.0416591621996238,1,0.082895097005157,0.0604274029472569
